S.No,District Name,Division Name,Mandal LGD Code,Mandal Name,Panchayat LGD Code,Gram Panchayat Name,Latitude,Longitude
1967,Jayashankar Bhupalapally,BHUPALPALLE,5034,Mutharam (Mahadevpur),201706,Borlagudem,18.4824143,80.1305326
1968,Jayashankar Bhupalapally,BHUPALPALLE,5034,Mutharam (Mahadevpur),201707,Gandikamaram,18.422138,80.04567
1969,Jayashankar Bhupalapally,BHUPALPALLE,5034,Mutharam (Mahadevpur),201708,Jeelapally,18.600515,80.05032
1970,Jayashankar Bhupalapally,BHUPALPALLE,5034,Mutharam (Mahadevpur),201709,Kanukunoor,18.5435577,80.1939771
1971,Jayashankar Bhupalapally,BHUPALPALLE,5034,Mutharam (Mahadevpur),201710,Korlakunta,18.5828797,79.9955396
1972,Jayashankar Bhupalapally,BHUPALPALLE,5034,Mutharam (Mahadevpur),281760,Madharam,18.5837331,80.0060818
1973,Jayashankar Bhupalapally,BHUPALPALLE,5034,Mutharam (Mahadevpur),281750,Mahaboobpalli,18.5266117,79.9941067
1974,Jayashankar Bhupalapally,BHUPALPALLE,5034,Mutharam (Mahadevpur),281749,Mulugupalli,18.564345,79.9686303
1975,Jayashankar Bhupalapally,BHUPALPALLE,5034,Mutharam (Mahadevpur),201711,Mutharam,18.5339066,80.0323753
1976,Jayashankar Bhupalapally,BHUPALPALLE,5034,Mutharam (Mahadevpur),201712,Nallakunta (Meenajipet),18.4805259,80.0910303
1977,Jayashankar Bhupalapally,BHUPALPALLE,5034,Mutharam (Mahadevpur),281733,Narsingapur,18.4675223,80.0948705
1978,Jayashankar Bhupalapally,BHUPALPALLE,5034,Mutharam (Mahadevpur),281735,Nimmagudem,18.553405,80.0949883
1979,Jayashankar Bhupalapally,BHUPALPALLE,5034,Mutharam (Mahadevpur),201713,Pegadapally,18.51043,80.1245117
1980,Jayashankar Bhupalapally,BHUPALPALLE,5034,Mutharam (Mahadevpur),201714,Polaram,18.537685,79.9754683
1981,Jayashankar Bhupalapally,BHUPALPALLE,5034,Mutharam (Mahadevpur),281753,Premnagr,18.506128,80.109678
1982,Jayashankar Bhupalapally,BHUPALPALLE,5034,Mutharam (Mahadevpur),281759,Reddypalli,18.5028995,80.2093226
1983,Jayashankar Bhupalapally,BHUPALPALLE,5034,Mutharam (Mahadevpur),201715,Regulagudem,18.4667728,80.1303523
1984,Jayashankar Bhupalapally,BHUPALPALLE,5034,Mutharam (Mahadevpur),281736,Singampalli,18.577425,80.1852023
1985,Jayashankar Bhupalapally,BHUPALPALLE,5034,Mutharam (Mahadevpur),281752,Singaram,18.4087733,80.15905
1986,Jayashankar Bhupalapally,BHUPALPALLE,5034,Mutharam (Mahadevpur),281751,Stambampalli,18.4309135,80.1483729
1987,Jayashankar Bhupalapally,BHUPALPALLE,5034,Mutharam (Mahadevpur),201716,Stambampally(PP),18.5600382,79.9883168
1988,Jayashankar Bhupalapally,BHUPALPALLE,5034,Mutharam (Mahadevpur),281734,Vajinepalli,18.5599377,79.9989876
1989,Jayashankar Bhupalapally,BHUPALPALLE,5034,Mutharam (Mahadevpur),201717,Yamanpally,18.5424165,80.0462212
1990,Jayashankar Bhupalapally,BHUPALPALLE,5034,Mutharam (Mahadevpur),281754,Yatnaram,18.5745809,80.1510288
1991,Jayashankar Bhupalapally,BHUPALPALLE,7210,Palimela,201537,Dammur,18.6978,80.2856
1992,Jayashankar Bhupalapally,BHUPALPALLE,7210,Palimela,201542,Lenkalagadda,18.6864759,80.0791596
1993,Jayashankar Bhupalapally,BHUPALPALLE,7210,Palimela,280906,Modedu,18.6080093,80.1870468
1994,Jayashankar Bhupalapally,BHUPALPALLE,7210,Palimela,201546,Muknur,18.6047,80.3142
1995,Jayashankar Bhupalapally,BHUPALPALLE,7210,Palimela,201547,Neelampally,18.6558,80.3041
1996,Jayashankar Bhupalapally,BHUPALPALLE,7210,Palimela,201549,Palimela,18.6615273,80.2237128
1997,Jayashankar Bhupalapally,BHUPALPALLE,7210,Palimela,201550,Pankena,18.6697817,80.1866801
1998,Jayashankar Bhupalapally,BHUPALPALLE,7210,Palimela,201552,Sarvaipet,18.6743742,80.2350116
1999,Jayashankar Bhupalapally,BHUPALPALLE,5699,Regonda,214102,Bhagirthipeta,18.2778986,79.7912059
2000,Jayashankar Bhupalapally,BHUPALPALLE,5699,Regonda,278141,Chenchupally,18.2229534,79.7751853
2001,Jayashankar Bhupalapally,BHUPALPALLE,5699,Regonda,214103,Chennapoor,18.2118952,79.7392602
2002,Jayashankar Bhupalapally,BHUPALPALLE,5699,Regonda,214104,Chinnakodepaka,18.1907928,79.7696011
2003,Jayashankar Bhupalapally,BHUPALPALLE,5699,Regonda,214105,Damaranchapally,18.1965319,79.7377565
2004,Jayashankar Bhupalapally,BHUPALPALLE,5699,Regonda,214106,Dammannapet,18.234708,79.7363811
2005,Jayashankar Bhupalapally,BHUPALPALLE,5699,Regonda,278132,Dumpillapally,18.2802353,79.7882168
2006,Jayashankar Bhupalapally,BHUPALPALLE,5699,Regonda,278140,Gandhinagar,18.1673221,79.8399087
2007,Jayashankar Bhupalapally,BHUPALPALLE,5699,Regonda,214107,Gudepalle,18.2934149,79.7789379
2008,Jayashankar Bhupalapally,BHUPALPALLE,5699,Regonda,278136,Ijjaiahpally,18.1828072,79.769317
2009,Jayashankar Bhupalapally,BHUPALPALLE,5699,Regonda,214108,Jaggaiahpet,18.2130501,79.8047307
2010,Jayashankar Bhupalapally,BHUPALPALLE,5699,Regonda,214109,Kanaparthy,18.2548175,79.7147756
2011,Jayashankar Bhupalapally,BHUPALPALLE,5699,Regonda,214110,Kodavatancha,18.2913829,79.7541414
2012,Jayashankar Bhupalapally,BHUPALPALLE,5699,Regonda,214111,Konaraopet,18.1936827,79.8306765
2013,Jayashankar Bhupalapally,BHUPALPALLE,5699,Regonda,214112,Kothapalligori,18.1781634,79.8071979
2014,Jayashankar Bhupalapally,BHUPALPALLE,5699,Regonda,278134,Kothapally(B),18.2612489,79.8068499
2015,Jayashankar Bhupalapally,BHUPALPALLE,5699,Regonda,214113,Lingala,18.2740973,79.7540478
2016,Jayashankar Bhupalapally,BHUPALPALLE,5699,Regonda,214114,Madathapalli,18.3107453,79.7501536
2017,Jayashankar Bhupalapally,BHUPALPALLE,5699,Regonda,278124,Nagurlapally,18.2589227,79.7115015
2018,Jayashankar Bhupalapally,BHUPALPALLE,5699,Regonda,214115,Narayanapur,18.2525499,79.7905867
2019,Jayashankar Bhupalapally,BHUPALPALLE,5699,Regonda,214116,Nizampalli,18.1654217,79.811293
2020,Jayashankar Bhupalapally,BHUPALPALLE,5699,Regonda,278127,Peddamapally,18.2536364,79.7747524
2021,Jayashankar Bhupalapally,BHUPALPALLE,5699,Regonda,214117,Pochampalli,18.2755262,79.766066
2022,Jayashankar Bhupalapally,BHUPALPALLE,5699,Regonda,214118,Ponugondla,18.3264111,79.7649367
2023,Jayashankar Bhupalapally,BHUPALPALLE,5699,Regonda,278121,R.G Thanda,18.2726984,79.8254634
2024,Jayashankar Bhupalapally,BHUPALPALLE,5699,Regonda,214119,Rajakkapally,18.1750519,79.7641175
2025,Jayashankar Bhupalapally,BHUPALPALLE,5699,Regonda,278138,Ramagundalapally,18.2057127,79.7859434
2026,Jayashankar Bhupalapally,BHUPALPALLE,5699,Regonda,214120,Ramannagudem,18.2512702,79.8494354
2027,Jayashankar Bhupalapally,BHUPALPALLE,5699,Regonda,214121,Ranagaiahpalli,18.2503743,79.7568593
2028,Jayashankar Bhupalapally,BHUPALPALLE,5699,Regonda,214122,Regonda,18.2450345,79.7703019
2029,Jayashankar Bhupalapally,BHUPALPALLE,5699,Regonda,214123,Repaka,18.2762811,79.7250117
2030,Jayashankar Bhupalapally,BHUPALPALLE,5699,Regonda,214124,Repaka Palli,18.2850742,79.7154613
2031,Jayashankar Bhupalapally,BHUPALPALLE,5699,Regonda,214125,Roopireddi Palli,18.2141813,79.7377464
2032,Jayashankar Bhupalapally,BHUPALPALLE,5699,Regonda,214126,Royapalli,18.2502116,79.7368939
2033,Jayashankar Bhupalapally,BHUPALPALLE,5699,Regonda,214127,Sulthanpur,18.2014174,79.8101813
2034,Jayashankar Bhupalapally,BHUPALPALLE,5699,Regonda,214128,Tirumalagiri,18.2372283,79.7955898
2035,Jayashankar Bhupalapally,BHUPALPALLE,5699,Regonda,278129,Venkateshwarlapally,18.2014053,79.8102462
2036,Jayashankar Bhupalapally,BHUPALPALLE,7252,Tekumatla,213364,Ankushapur,18.3758112,79.6316761
2037,Jayashankar Bhupalapally,BHUPALPALLE,7252,Tekumatla,279580,Arepally,18.3823,79.6142
2038,Jayashankar Bhupalapally,BHUPALPALLE,7252,Tekumatla,213365,Ashireddipalle,18.394701,79.6365402
2039,Jayashankar Bhupalapally,BHUPALPALLE,7252,Tekumatla,279576,Bandapally,18.4086945,79.5942228
2040,Jayashankar Bhupalapally,BHUPALPALLE,7252,Tekumatla,213367,Bornapalle,18.4469951,79.5992341
2041,Jayashankar Bhupalapally,BHUPALPALLE,7252,Tekumatla,213836,Dubyala,18.3902741,79.5917723
2042,Jayashankar Bhupalapally,BHUPALPALLE,7252,Tekumatla,213372,Dwarakapet,18.4281178,79.6061126
2043,Jayashankar Bhupalapally,BHUPALPALLE,7252,Tekumatla,213373,Empaid,18.430633,79.58628
2044,Jayashankar Bhupalapally,BHUPALPALLE,7252,Tekumatla,213374,Garmillapalle,18.4436846,79.6363176
2045,Jayashankar Bhupalapally,BHUPALPALLE,7252,Tekumatla,213377,Gummadavelli,18.3982667,79.617805
2046,Jayashankar Bhupalapally,BHUPALPALLE,7252,Tekumatla,213380,Kundanpalle,18.4126104,79.596254
2047,Jayashankar Bhupalapally,BHUPALPALLE,7252,Tekumatla,279583,Mandaloripally,18.3699059,79.587401
2048,Jayashankar Bhupalapally,BHUPALPALLE,7252,Tekumatla,213384,Pangidipalle,18.4045967,79.6391575
2049,Jayashankar Bhupalapally,BHUPALPALLE,7252,Tekumatla,279572,Peddampally,18.4139444,79.6379434
2050,Jayashankar Bhupalapally,BHUPALPALLE,7252,Tekumatla,213385,Raghavapur,18.4368618,79.6481837
2051,Jayashankar Bhupalapally,BHUPALPALLE,7252,Tekumatla,213851,Raghavareddipet,18.3787644,79.618514
2052,Jayashankar Bhupalapally,BHUPALPALLE,7252,Tekumatla,213386,Ramakishthapur(T),18.3839733,79.6382341
2053,Jayashankar Bhupalapally,BHUPALPALLE,7252,Tekumatla,213387,Ramakistapur (V),18.4164182,79.6235105
2054,Jayashankar Bhupalapally,BHUPALPALLE,7252,Tekumatla,281985,Somanapelli,18.3729334,79.6326421
2055,Jayashankar Bhupalapally,BHUPALPALLE,7252,Tekumatla,213388,Subbakkapalle,18.3587888,79.641691
2056,Jayashankar Bhupalapally,BHUPALPALLE,7252,Tekumatla,213389,Tekumatla,18.3852813,79.6333504
2057,Jayashankar Bhupalapally,BHUPALPALLE,7252,Tekumatla,213391,Velchal,18.4120535,79.6282103
2058,Jayashankar Bhupalapally,BHUPALPALLE,7252,Tekumatla,213392,Vellampalle,18.3993366,79.5899768
2059,Jayashankar Bhupalapally,BHUPALPALLE,7252,Tekumatla,213393,Venkatraopalle,18.458153,79.6010875
2060,Jogulamba Gadwal,GADWAL,5206,Alampur,278539,Bairampalle,15.9018717,78.1505167
2061,Jogulamba Gadwal,GADWAL,5206,Alampur,204809,Bheemawaram,15.9716,78.1135
2062,Jogulamba Gadwal,GADWAL,5206,Alampur,204810,Bukkapur,15.915131,78.1373798
2063,Jogulamba Gadwal,GADWAL,5206,Alampur,204811,Gundimalla,15.925024,78.1334598
2064,Jogulamba Gadwal,GADWAL,5206,Alampur,278537,Jillellapadu,15.8848973,78.1853387
2065,Jogulamba Gadwal,GADWAL,5206,Alampur,204813,Kasipur,15.8688298,78.1017284
2066,Jogulamba Gadwal,GADWAL,5206,Alampur,204814,Konair,15.9345425,78.1085244
2067,Jogulamba Gadwal,GADWAL,5206,Alampur,204815,Kyathur,15.9689,78.0870417
2068,Jogulamba Gadwal,GADWAL,5206,Alampur,204816,Linganvai,15.9229904,78.0828899
2069,Jogulamba Gadwal,GADWAL,5206,Alampur,204819,Ryalampad,15.8625247,78.1487087
2070,Jogulamba Gadwal,GADWAL,5206,Alampur,204821,Singavaram,15.8472369,78.117566
2071,Jogulamba Gadwal,GADWAL,5206,Alampur,278540,Singavaram 2,15.8382133,78.1051617
2072,Jogulamba Gadwal,GADWAL,5206,Alampur,204822,Sultanpur,15.8721306,78.1624896
2073,Jogulamba Gadwal,GADWAL,5206,Alampur,204824,Utkoor,15.9517883,78.12453
2074,Jogulamba Gadwal,GADWAL,5219,Dharur,205072,Alwalpad,16.2421047,77.6185884
2075,Jogulamba Gadwal,GADWAL,5219,Dharur,278568,Bheempuram,16.3117458,77.7333006
2076,Jogulamba Gadwal,GADWAL,5219,Dharur,205073,Bureddypally,16.2167624,77.6904049
2077,Jogulamba Gadwal,GADWAL,5219,Dharur,278548,Chinnipahad,16.2722961,77.7265564
2078,Jogulamba Gadwal,GADWAL,5219,Dharur,205074,Chintarevula,16.3099,77.7017
2079,Jogulamba Gadwal,GADWAL,5219,Dharur,205075,Dharur,16.2342794,77.6946786
2080,Jogulamba Gadwal,GADWAL,5219,Dharur,278550,Dornala,16.2585,77.6587
2081,Jogulamba Gadwal,GADWAL,5219,Dharur,205076,Dyagadoddy,16.3055,77.6369
2082,Jogulamba Gadwal,GADWAL,5219,Dharur,278575,Emulonipalle,16.2966,77.7193
2083,Jogulamba Gadwal,GADWAL,5219,Dharur,205079,Garlapad,16.3336627,77.6388414
2084,Jogulamba Gadwal,GADWAL,5219,Dharur,205080,Guddamdoddi,16.3005891,77.6593725
2085,Jogulamba Gadwal,GADWAL,5219,Dharur,205083,Jampally,16.2343219,77.6774556
2086,Jogulamba Gadwal,GADWAL,5219,Dharur,278557,Kambampahad,16.3305735,77.6572157
2087,Jogulamba Gadwal,GADWAL,5219,Dharur,205085,Kothapalem,16.26668639,77.64042646
2088,Jogulamba Gadwal,GADWAL,5219,Dharur,205086,Kothulagidda,16.233823,77.6331912
2089,Jogulamba Gadwal,GADWAL,5219,Dharur,278565,Maldoddi,16.3004064,77.6505375
2090,Jogulamba Gadwal,GADWAL,5219,Dharur,205087,Manapur,16.2525,77.6925
2091,Jogulamba Gadwal,GADWAL,5219,Dharur,205088,Marlabeedu,16.2133328,77.6630008
2092,Jogulamba Gadwal,GADWAL,5219,Dharur,278562,Nagardoddi,16.3275,77.6071
2093,Jogulamba Gadwal,GADWAL,5219,Dharur,205089,Neelahalli,15.9245,77.7897
2094,Jogulamba Gadwal,GADWAL,5219,Dharur,205090,Nettempad,16.3276396,77.5960146
2095,Jogulamba Gadwal,GADWAL,5219,Dharur,278545,Obulavanipalle,16.2035709,77.6784415
2096,Jogulamba Gadwal,GADWAL,5219,Dharur,205092,Palcherla,16.2592385,77.7162135
2097,Jogulamba Gadwal,GADWAL,5219,Dharur,278571,Peddapadu,16.2856851,77.7401215
2098,Jogulamba Gadwal,GADWAL,5219,Dharur,278572,Revulapalle,16.3078091,77.7010297
2099,Jogulamba Gadwal,GADWAL,5219,Dharur,205094,Ryalampad,16.1963,77.6607
2100,Jogulamba Gadwal,GADWAL,5219,Dharur,205096,Uppair,16.3167,77.658
2101,Jogulamba Gadwal,GADWAL,5219,Dharur,278555,Vamanpalle,16.3055,77.6845
2102,Jogulamba Gadwal,GADWAL,5222,Gadwal,205144,Ananthapur,16.1794895,77.8668359
2103,Jogulamba Gadwal,GADWAL,5222,Gadwal,205145,Atmakur,16.2581462,77.7632551
2104,Jogulamba Gadwal,GADWAL,5222,Gadwal,278655,Basapur,16.1810799,77.9083537
2105,Jogulamba Gadwal,GADWAL,5222,Gadwal,205146,Baswacheru,16.1567735,77.8589229
2106,Jogulamba Gadwal,GADWAL,5222,Gadwal,205147,Beerole,16.201,77.9009
2107,Jogulamba Gadwal,GADWAL,5222,Gadwal,205148,Chengonipally,16.2598,77.8058
2108,Jogulamba Gadwal,GADWAL,5222,Gadwal,278648,Edigonipalle,16.273935,77.740158
2109,Jogulamba Gadwal,GADWAL,5222,Gadwal,278651,Erawalle,16.1659347,77.818792
2110,Jogulamba Gadwal,GADWAL,5222,Gadwal,205150,Gonpad,16.239471,77.7524678
2111,Jogulamba Gadwal,GADWAL,5222,Gadwal,205151,Guntipally,15.9591,77.6106
2112,Jogulamba Gadwal,GADWAL,5222,Gadwal,205152,Gurramgadda,16.19521045,77.91409861
2113,Jogulamba Gadwal,GADWAL,5222,Gadwal,278654,Jilladabanda,16.2068894,77.7443895
2114,Jogulamba Gadwal,GADWAL,5222,Gadwal,205154,Kakulavaram,16.1787509,77.7515549
2115,Jogulamba Gadwal,GADWAL,5222,Gadwal,205155,Kondapally,16.147958,77.7958112
2116,Jogulamba Gadwal,GADWAL,5222,Gadwal,205156,Kothapally,16.2811247,77.7947313
2117,Jogulamba Gadwal,GADWAL,5222,Gadwal,205157,Lathipur,16.20802836,77.87970565
2118,Jogulamba Gadwal,GADWAL,5222,Gadwal,205158,Madanpally,16.2641968,77.7646982
2119,Jogulamba Gadwal,GADWAL,5222,Gadwal,205159,Mailacheruvu,16.1953216,77.8128898
2120,Jogulamba Gadwal,GADWAL,5222,Gadwal,205160,Molkalpally,16.241918,77.836778
2121,Jogulamba Gadwal,GADWAL,5222,Gadwal,278650,Nalladevunipalle,16.1892071,77.7608046
2122,Jogulamba Gadwal,GADWAL,5222,Gadwal,205161,Parmala,16.2007225,77.7737583
2123,Jogulamba Gadwal,GADWAL,5222,Gadwal,205162,Pudur,16.1523152,77.8268323
2124,Jogulamba Gadwal,GADWAL,5222,Gadwal,278653,Putanpalle,16.17,77.8361033
2125,Jogulamba Gadwal,GADWAL,5222,Gadwal,205163,Rekulapally,16.3043743,77.7657709
2126,Jogulamba Gadwal,GADWAL,5222,Gadwal,205164,Repally,16.0838058,77.8058128
2127,Jogulamba Gadwal,GADWAL,5222,Gadwal,205165,Sangala,16.2257,77.7621
2128,Jogulamba Gadwal,GADWAL,5222,Gadwal,278649,Theluguvaripalle,16.1883646,77.8432558
2129,Jogulamba Gadwal,GADWAL,5222,Gadwal,205166,Veerapur,16.1919722,77.8322701
2130,Jogulamba Gadwal,GADWAL,5224,Ghattu,205187,Aloor,15.9778,78.0006
2131,Jogulamba Gadwal,GADWAL,5224,Ghattu,278605,Ananthampalle,16.0153231,77.5929056
2132,Jogulamba Gadwal,GADWAL,5224,Ghattu,205188,Aragidda,16.1144412,77.6154245
2133,Jogulamba Gadwal,GADWAL,5224,Ghattu,205189,Balgera,16.0802456,77.5457722
2134,Jogulamba Gadwal,GADWAL,5224,Ghattu,278613,Baswapur,16.2080112,77.601781
2135,Jogulamba Gadwal,GADWAL,5224,Ghattu,205190,Boyalagudem,15.999712,77.5235191
2136,Jogulamba Gadwal,GADWAL,5224,Ghattu,205191,Chagadona,16.0389434,77.5790235
2137,Jogulamba Gadwal,GADWAL,5224,Ghattu,278611,Chamankhandoddi,16.059705,77.5198083
2138,Jogulamba Gadwal,GADWAL,5224,Ghattu,278607,Chinoonipalle,16.0258323,77.5600696
2139,Jogulamba Gadwal,GADWAL,5224,Ghattu,278609,Gangimanidoddi,16.1256689,77.5882349
2140,Jogulamba Gadwal,GADWAL,5224,Ghattu,205194,Ghattu,16.1191538,77.5720891
2141,Jogulamba Gadwal,GADWAL,5224,Ghattu,205195,Gorlakhandoddi,16.0955239,77.6016139
2142,Jogulamba Gadwal,GADWAL,5224,Ghattu,205196,Induvasi,16.0375481,77.5250116
2143,Jogulamba Gadwal,GADWAL,5224,Ghattu,205199,Lingapoor,16.0096,77.5623
2144,Jogulamba Gadwal,GADWAL,5224,Ghattu,205200,Macherla,16.0877392,77.5448861
2145,Jogulamba Gadwal,GADWAL,5224,Ghattu,205201,Mallampally,16.0634837,77.5519116
2146,Jogulamba Gadwal,GADWAL,5224,Ghattu,205203,Mittadoddi,16.0414277,77.5869469
2147,Jogulamba Gadwal,GADWAL,5224,Ghattu,278617,Muchonipalle,16.0538151,77.6017682
2148,Jogulamba Gadwal,GADWAL,5224,Ghattu,205205,Penchikalpahad,16.1408123,77.620294
2149,Jogulamba Gadwal,GADWAL,5224,Ghattu,205206,Rayapuram,16.159193,77.569668
2150,Jogulamba Gadwal,GADWAL,5224,Ghattu,278608,Salkapur,16.1380531,77.5655103
2151,Jogulamba Gadwal,GADWAL,5224,Ghattu,205207,Thappetlamorsu,16.0877813,77.622852
2152,Jogulamba Gadwal,GADWAL,5224,Ghattu,278619,Tharapuram,16.1423308,77.5453121
2153,Jogulamba Gadwal,GADWAL,5224,Ghattu,205208,Thummalapally,16.0390884,77.6180588
2154,Jogulamba Gadwal,GADWAL,5224,Ghattu,205209,Thummalcheruvu,16.1961065,77.6138634
2155,Jogulamba Gadwal,GADWAL,5224,Ghattu,278604,Voilakuntatanda,16.1801376,77.6033839
2156,Jogulamba Gadwal,GADWAL,5224,Ghattu,205210,Yellamdoddi,16.1121793,77.5531906
2157,Jogulamba Gadwal,GADWAL,5205,Ieeja,204787,Bhoompur,15.9955667,77.5911217
2158,Jogulamba Gadwal,GADWAL,5205,Ieeja,204788,Bingidoddy,16.0608,77.6638
2159,Jogulamba Gadwal,GADWAL,5205,Ieeja,278516,Boyinipalle,15.9501115,77.5623046
2160,Jogulamba Gadwal,GADWAL,5205,Ieeja,204789,Chinnatandrapad,15.9469326,77.6541995
2161,Jogulamba Gadwal,GADWAL,5205,Ieeja,278526,Edigampally,16.01303,77.6087133
2162,Jogulamba Gadwal,GADWAL,5205,Ieeja,204790,Eklaspur,16.0483614,77.6386544
2163,Jogulamba Gadwal,GADWAL,5205,Ieeja,204791,Gudidodi,16.0029497,77.7452848
2164,Jogulamba Gadwal,GADWAL,5205,Ieeja,204793,Jadadoddy,16.0036217,77.73748
2165,Jogulamba Gadwal,GADWAL,5205,Ieeja,204794,Kesavaram,15.9172515,77.6279625
2166,Jogulamba Gadwal,GADWAL,5205,Ieeja,278514,Kistapur,15.9754224,77.7431928
2167,Jogulamba Gadwal,GADWAL,5205,Ieeja,278520,Kothapalle,17.0621,79.4236
2168,Jogulamba Gadwal,GADWAL,5205,Ieeja,278529,Kurrvaipalle,16.0078346,77.7841959
2169,Jogulamba Gadwal,GADWAL,5205,Ieeja,204795,Kutkanoor,15.9591501,77.6106997
2170,Jogulamba Gadwal,GADWAL,5205,Ieeja,204796,Medikonda,15.9592,77.6107
2171,Jogulamba Gadwal,GADWAL,5205,Ieeja,278522,Mugonipalle,15.9912783,77.579515
2172,Jogulamba Gadwal,GADWAL,5205,Ieeja,279233,Nauroji Camp,15.9367435,77.6807603
2173,Jogulamba Gadwal,GADWAL,5205,Ieeja,204797,Pullikal,15.9336783,77.576975
2174,Jogulamba Gadwal,GADWAL,5205,Ieeja,278519,Rajapur,15.9357833,77.56718
2175,Jogulamba Gadwal,GADWAL,5205,Ieeja,278527,Sankapur,16.02181,77.6247733
2176,Jogulamba Gadwal,GADWAL,5205,Ieeja,204798,Sindhanoor,15.9708097,77.5257603
2177,Jogulamba Gadwal,GADWAL,5205,Ieeja,204799,Thathinonidoddy,15.9839812,77.5461676
2178,Jogulamba Gadwal,GADWAL,5205,Ieeja,204800,Thoomkunta,16.048612,77.7129531
2179,Jogulamba Gadwal,GADWAL,5205,Ieeja,204801,Uppal,15.9773623,77.6793856
2180,Jogulamba Gadwal,GADWAL,5205,Ieeja,278524,Uppalcamp,15.9915935,77.711406
2181,Jogulamba Gadwal,GADWAL,5205,Ieeja,204802,Uthanur,16.0028808,77.6386483
2182,Jogulamba Gadwal,GADWAL,5205,Ieeja,204803,Venisompur,15.9063569,77.6397326
2183,Jogulamba Gadwal,GADWAL,5205,Ieeja,204804,Venkatapuram,15.9576,77.5493
2184,Jogulamba Gadwal,GADWAL,5205,Ieeja,204805,Yapadinne,15.9998417,77.769635
2185,Jogulamba Gadwal,GADWAL,5227,Itikyal,205248,Batladinne,16.0413538,77.8827318
2186,Jogulamba Gadwal,GADWAL,5227,Itikyal,205249,Beechupally,16.1580983,77.928785
2187,Jogulamba Gadwal,GADWAL,5227,Itikyal,278675,Bochuveerapur,16.0927656,77.949601
2188,Jogulamba Gadwal,GADWAL,5227,Itikyal,257964,Buddareddypally,16.0203282,77.8128031
2189,Jogulamba Gadwal,GADWAL,5227,Itikyal,205250,Chagapoor,16.0358005,77.842371
2190,Jogulamba Gadwal,GADWAL,5227,Itikyal,205251,Darmavaram,16.055977,77.9444166
2191,Jogulamba Gadwal,GADWAL,5227,Itikyal,205252,Gopaldinne,16.1244713,77.8235964
2192,Jogulamba Gadwal,GADWAL,5227,Itikyal,205253,Itikyal,16.0873632,77.8540512
2193,Jogulamba Gadwal,GADWAL,5227,Itikyal,278672,Jinkalapalle,16.1185681,77.8835102
2194,Jogulamba Gadwal,GADWAL,5227,Itikyal,205254,Kodandapuram,15.8709,77.8259
2195,Jogulamba Gadwal,GADWAL,5227,Itikyal,205255,Kondair,16.1356097,77.8862755
2196,Jogulamba Gadwal,GADWAL,5227,Itikyal,278671,Mogilravalcheruvu,16.1323907,77.8443295
2197,Jogulamba Gadwal,GADWAL,5227,Itikyal,205256,Munagala,16.0907836,77.8705567
2198,Jogulamba Gadwal,GADWAL,5227,Itikyal,205257,Nakkalapally,16.0856166,77.8690691
2199,Jogulamba Gadwal,GADWAL,5227,Itikyal,205258,Peddadinne,16.1002855,77.8343366
2200,Jogulamba Gadwal,GADWAL,5227,Itikyal,205259,Putandoddy,16.0936237,77.9059313
2201,Jogulamba Gadwal,GADWAL,5227,Itikyal,205260,Rajasri Garlapad,16.0717946,77.9558399
2202,Jogulamba Gadwal,GADWAL,5227,Itikyal,205261,Sasanool,16.10343,77.92724
2203,Jogulamba Gadwal,GADWAL,5227,Itikyal,205262,Saterla,16.037582,77.7703675
2204,Jogulamba Gadwal,GADWAL,5227,Itikyal,278677,Senigapalle,16.0272654,77.7953327
2205,Jogulamba Gadwal,GADWAL,5227,Itikyal,205263,Shabad,16.0585659,77.8315464
2206,Jogulamba Gadwal,GADWAL,5227,Itikyal,205264,Shaikpally,16.1239614,77.914577
2207,Jogulamba Gadwal,GADWAL,5227,Itikyal,278676,Sivanampalle,16.104818,77.8547551
2208,Jogulamba Gadwal,GADWAL,5227,Itikyal,205265,Thimmapur,16.1760965,77.9099964
2209,Jogulamba Gadwal,GADWAL,5227,Itikyal,205266,Udandapuram,16.0705883,77.8053113
2210,Jogulamba Gadwal,GADWAL,5227,Itikyal,205267,Vallur,16.012522,77.9000099
2211,Jogulamba Gadwal,GADWAL,5227,Itikyal,205268,Vavilala,16.0208724,77.770982
2212,Jogulamba Gadwal,GADWAL,5227,Itikyal,205269,Vemula,16.0556538,77.8819439
2213,Jogulamba Gadwal,GADWAL,5227,Itikyal,278674,Yerrawalle,16.1419026,77.9033332
2214,Jogulamba Gadwal,GADWAL,7286,Kaloor Thimmandoddi,205192,Chintalakunta,16.1330437,77.5085768
2215,Jogulamba Gadwal,GADWAL,7286,Kaloor Thimmandoddi,205077,Earlabanda,16.2738789,77.5927188
2216,Jogulamba Gadwal,GADWAL,7286,Kaloor Thimmandoddi,205193,Ersandoddi,16.1709202,77.5063008
2217,Jogulamba Gadwal,GADWAL,7286,Kaloor Thimmandoddi,205078,Ganganpally,16.2491163,77.606175
2218,Jogulamba Gadwal,GADWAL,7286,Kaloor Thimmandoddi,205081,Guvvaladinne,16.2356061,77.5164577
2219,Jogulamba Gadwal,GADWAL,7286,Kaloor Thimmandoddi,205082,Irkiched,16.2606806,77.5210314
2220,Jogulamba Gadwal,GADWAL,7286,Kaloor Thimmandoddi,205197,Kaloorthimmandoddi,16.0168,77.9801
